2019-09-07 07:51:58 - INFO - saving to ./results\2019-09-07_07-51-58
2019-09-07 07:51:58 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutout=False, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=1, epochs=200, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'dropout' : 0.5 , 'dp_percentage' : 0.5 , 'dp_type' : 'unit' , 'device' : 'cuda'}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2019-09-07_07-51-58', save_all=False, seed=123, start_epoch=-1, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2019-09-07 07:51:58 - INFO - creating model resnet
2019-09-07 07:51:58 - INFO - created model with configuration: {'dataset': 'cifar10', 'dropout': 0.5, 'dp_percentage': 0.5, 'dp_type': 'unit', 'device': 'cuda'}
2019-09-07 07:51:58 - INFO - number of parameters: 661338
2019-09-07 07:52:02 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x000002789C5BFAE8>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x000002789C5BFB70>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2019-09-07 07:52:02 - INFO - 
Starting Epoch: 1

2019-09-07 07:52:24 - DEBUG - OPTIMIZER - setting lr = 0.1
2019-09-07 07:52:24 - DEBUG - OPTIMIZER - setting momentum = 0.9
2019-09-07 07:52:50 - INFO - TRAINING - Epoch: [0][190/781]	Time 0.141 (0.251)	Data 0.000 (0.112)	Loss 1.8415 (1.9588)	Prec@1 25.000 (24.697)	Prec@5 84.375 (79.123)	
2019-09-07 07:52:52 - INFO - TRAINING - Epoch: [0][200/781]	Time 0.125 (0.245)	Data 0.000 (0.106)	Loss 1.7793 (1.9479)	Prec@1 37.500 (25.078)	Prec@5 84.375 (79.501)	
2019-09-07 07:52:53 - INFO - TRAINING - Epoch: [0][210/781]	Time 0.125 (0.239)	Data 0.000 (0.101)	Loss 1.6844 (1.9397)	Prec@1 42.188 (25.407)	Prec@5 90.625 (79.895)	
2019-09-07 07:52:54 - INFO - TRAINING - Epoch: [0][220/781]	Time 0.125 (0.234)	Data 0.000 (0.096)	Loss 1.6133 (1.9305)	Prec@1 31.250 (25.757)	Prec@5 93.750 (80.253)	
2019-09-07 07:52:56 - INFO - TRAINING - Epoch: [0][230/781]	Time 0.125 (0.230)	Data 0.000 (0.092)	Loss 1.7240 (1.9220)	Prec@1 39.062 (26.123)	Prec@5 85.938 (80.594)	
2019-09-07 07:52:57 - INFO - TRAINING - Epoch: [0][240/781]	Time 0.125 (0.226)	Data 0.000 (0.088)	Loss 1.9437 (1.9164)	Prec@1 31.250 (26.355)	Prec@5 79.688 (80.803)	
2019-09-07 07:52:58 - INFO - TRAINING - Epoch: [0][250/781]	Time 0.125 (0.222)	Data 0.000 (0.085)	Loss 1.7469 (1.9095)	Prec@1 37.500 (26.625)	Prec@5 82.812 (81.007)	
2019-09-07 07:52:59 - INFO - TRAINING - Epoch: [0][260/781]	Time 0.125 (0.218)	Data 0.000 (0.082)	Loss 1.5357 (1.9022)	Prec@1 39.062 (26.964)	Prec@5 92.188 (81.202)	
2019-09-07 07:53:01 - INFO - TRAINING - Epoch: [0][270/781]	Time 0.125 (0.215)	Data 0.000 (0.079)	Loss 1.7937 (1.8948)	Prec@1 23.438 (27.283)	Prec@5 85.938 (81.463)	
2019-09-07 07:53:02 - INFO - TRAINING - Epoch: [0][280/781]	Time 0.125 (0.212)	Data 0.000 (0.076)	Loss 1.6444 (1.8887)	Prec@1 32.812 (27.474)	Prec@5 93.750 (81.734)	
2019-09-07 07:53:03 - INFO - TRAINING - Epoch: [0][290/781]	Time 0.141 (0.209)	Data 0.000 (0.073)	Loss 1.3087 (1.8818)	Prec@1 51.562 (27.787)	Prec@5 96.875 (81.975)	
2019-09-07 07:53:05 - INFO - TRAINING - Epoch: [0][300/781]	Time 0.125 (0.206)	Data 0.000 (0.071)	Loss 1.8070 (1.8762)	Prec@1 34.375 (28.068)	Prec@5 87.500 (82.153)	
2019-09-07 07:53:06 - INFO - TRAINING - Epoch: [0][310/781]	Time 0.141 (0.204)	Data 0.000 (0.069)	Loss 1.4935 (1.8675)	Prec@1 45.312 (28.346)	Prec@5 92.188 (82.390)	
2019-09-07 07:53:07 - INFO - TRAINING - Epoch: [0][320/781]	Time 0.141 (0.202)	Data 0.000 (0.066)	Loss 2.1028 (1.8619)	Prec@1 17.188 (28.631)	Prec@5 85.938 (82.564)	
2019-09-07 07:53:08 - INFO - TRAINING - Epoch: [0][330/781]	Time 0.141 (0.199)	Data 0.000 (0.064)	Loss 1.8922 (1.8554)	Prec@1 25.000 (28.824)	Prec@5 85.938 (82.784)	
2019-09-07 07:53:10 - INFO - TRAINING - Epoch: [0][340/781]	Time 0.125 (0.197)	Data 0.000 (0.063)	Loss 1.5274 (1.8482)	Prec@1 39.062 (29.101)	Prec@5 87.500 (83.005)	
2019-09-07 07:53:11 - INFO - TRAINING - Epoch: [0][350/781]	Time 0.141 (0.195)	Data 0.000 (0.061)	Loss 1.8129 (1.8430)	Prec@1 34.375 (29.385)	Prec@5 85.938 (83.155)	
